symbol,Industry,avg200603,avg200604,avg200605,avg200606,avg200607,avg200608,avg200609,avg200610,avg200611,avg200612,avg200701,avg200702,avg200703,avg200704,avg200705,avg200706,avg200707,avg200708,avg200709,avg200710,avg200711,avg200712,avg200801,avg200802,avg200803,avg200804,avg200805,avg200806,avg200807,avg200808,avg200809,avg200810,avg200811,avg200812,avg200901,avg200902,avg200903,avg200904,avg200905,avg200906,avg200907,avg200908,avg200909,avg200910,avg200911,avg200912,avg201001,avg201002,avg201003,avg201004,avg201005,avg201006,avg201007,avg201008,avg201009,avg201010,avg201011,avg201012,avg201101,avg201102,avg201103,avg201104,avg201105,avg201106,avg201107,avg201108,avg201109,avg201110,avg201111,avg201112,avg201201,avg201202,avg201203,avg201204,avg201205,avg201206,avg201207,avg201208,avg201209,avg201210,avg201211,avg201212,avg201301,avg201302,avg201303,avg201304,avg201305,avg201306,avg201307,avg201308,avg201309,avg201310,avg201311,avg201312,avg201401,avg201402,avg201403,avg201404,avg201405,avg201406,avg201407,avg201408,avg201409,avg201410,avg201411,avg201412,avg201501,avg201502,avg201503,avg201504,avg201505,avg201506,avg201507,avg201508,avg201509,avg201510,avg201511,avg201512,avg201601,avg201602
ADSK,Information Technology,-0.027020202,0.100183102,-0.131904762,-0.05904866,-0.010428737,0.045700541,0,0.064927536,0.115051435,-0.017488462,0.075806055,-0.062898815,-0.064025909,0.094619666,0.102545455,0.036767944,-0.090909091,0.098127518,0.083856988,0.006184292,-0.022840532,0.063088109,-0.18272293,-0.23690651,0.013238618,0.212555768,0.09192053,-0.173594132,-0.052036872,0.1090625,-0.081334436,-0.347839506,-0.225140713,0.21266134,-0.159715158,-0.223780488,0.306138306,0.229346486,0.059405941,-0.116441546,0.141213389,0.053531264,0.009770603,0.078719723,-0.062,0.076727427,-0.070285045,0.170445004,0.050411155,0.182134168,-0.136658796,-0.149529453,0.216282895,-0.076333333,0.131988677,0.159141851,-0.025124241,0.070828667,0.05492228,0.026598341,0.046522668,0.044356712,-0.052294793,-0.096374269,-0.107253886,-0.187824582,-0.020429729,0.283284024,0.017009848,-0.111241218,0.153747598,0.041838701,0.112979506,-0.049299178,-0.188703141,0.115974441,-0.030830717,-0.08896693,0.079262375,-0.022699387,0.03525741,0.056971514,0.080072162,-0.066006601,0.108187919,-0.018957346,-0.036961509,-0.103293808,0.040576301,0.056338028,0.109404389,-0.011397398,0.128147566,0.111552905,0.038921507,0.028817919,-0.041699143,-0.017191997,0.094690615,0.074928502,-0.048510826,0.005247339,0.021126742,0.075916249,0.073221395,-0.026895657,-0.100732649,0.182186198,-0.08446532,-0.014736442,-0.051829784,-0.079242454,-0.000197628,-0.117758101,-0.034558223,0.263507303,0.143397645,-0.041679804,-0.219796675,0.109110392
AEE,Utilities,-0.004678262,0.001787929,-0.016294526,0.034803565,0.014187006,0.037763396,-0.006994383,0.016919351,0.012035073,-0.008747753,-0.0113538,-0.019347011,-0.02381594,0.044135843,0.007599144,-0.068649154,-0.027945448,0.059643332,0.038246573,0.02230839,-0.005002653,0.008001689,-0.174103429,-0.049877346,0.033342186,0.030880806,-0.003511904,-0.055183416,-0.019358542,0.009419962,-0.058832448,-0.171069157,0.097811372,-0.030229985,-0.005998839,-0.2748866,0.007396385,-0.000869461,0.005637089,0.074548603,0.021676703,0.057688385,-0.046902081,-0.038671506,0.063855392,0.085093475,-0.092396576,-0.033997942,0.06536695,-0.008776372,-0.048975937,-0.011168722,0.065489532,0.089708186,0.015050009,0.011869829,-0.013712294,-0.014278401,0.002473461,-0.018946966,0.017258793,0.041192369,0.009867131,-0.015934708,-0.000692412,0.037800583,-0.010051998,0.076662556,0.0856873,-0.009923046,-0.059435179,0.01102019,0.028483159,0.006760773,-0.014943132,0.06060183,0.018155503,-0.045773009,0.011912789,0.003662424,-0.088501775,0.038295517,0.042712453,0.037127547,0.051867125,0.036623029,-0.059051766,0.023758189,0.039488966,-0.053471417,0.023201205,0.036379261,-0.011852288,0.006401336,0.049653288,0.067635459,0.021572005,0.004620671,-0.049975859,0.039410092,-0.054818068,0.041135173,-0.040070073,0.104906054,0.015787041,0.076294912,-0.02181901,-0.067091928,-0.002364019,-0.030087658,-0.019975616,-0.063850932,0.088211974,-0.023509381,0.073115031,0.032380028,0.001372929,-0.0175,0.041502364,0.049631142
AEP,Utilities,-0.071483686,-0.017933492,0.033667331,-0.004942983,0.054016576,0.021410362,-0.007917304,0.132971822,0.006624609,0.021871706,0.023064314,0.037632217,0.101244069,0.029954242,-0.040392484,-0.054586904,-0.047952852,0.031878932,0.044659133,0.03431133,0.002755004,-0.020655793,-0.082584469,-0.03106975,0.01266685,0.073280968,-0.0449052,-0.050072145,-0.010021632,-0.004154391,-0.057339211,-0.119488907,-0.027930557,0.092370637,-0.063305084,-0.082893525,-0.085416141,0.054335025,0.008306295,0.0876577,0.064949222,0.016404287,-0.013381789,-0.032013616,0.078622939,0.078398545,-0.013390734,-0.022266305,0.014230014,0.000875843,-0.0587917,0.021159958,0.110736353,-0.01096747,0.013428821,0.028294437,-0.040177342,0.000834089,-0.018169366,0.007853362,-0.018430842,0.036373543,0.056424459,-0.01412886,-0.022499604,0.034323519,-0.014248371,0.034473037,0.03732391,0.046837396,-0.056975031,-0.040608308,0.021186848,0.00517738,0.001684583,0.041263546,0.060786345,0.026561995,0.02302279,0.006111985,-0.032129238,-0.000234581,0.050290306,0.039895407,0.043112564,0.059732053,-0.100300241,-0.020088547,0.030008088,-0.069203038,0.007436649,0.076286765,0.001276617,-0.009955455,0.038952767,0.025955467,0.013808265,0.0598779,-0.011854121,0.048308251,-0.068780223,0.032692327,-0.027022009,0.114635078,-0.014723523,0.059500959,0.031701708,-0.083266978,-0.019864071,0.011561686,-0.009850431,-0.055288015,0.067358491,-0.043853435,0.058057292,-0.00474343,-0.011297511,0.033889265,0.054479436,0.012295082
AES,Utilities,-0.013320653,-0.006433061,0.081808146,-0.000543147,0.065415226,0.073779016,-0.034935209,0.077452189,0.060322234,-0.060979722,-0.058452775,0.027496417,0.025762823,0.0170963,0.073173971,-0.079225645,-0.105648792,-0.074019636,0.103691442,0.064049254,0.044456399,-0.013825165,-0.108307931,-0.052075222,-0.054837545,0.035201384,0.119035681,-0.002603192,-0.148733991,-0.060271239,-0.239090086,-0.312338821,-0.014103272,0.108871682,-0.040048085,-0.180753486,-0.053746964,0.230367437,0.409026494,0.138369849,0.096918368,0.04835158,0.085041699,-0.114429671,-0.024508396,0.03974902,-0.056051042,-0.077417753,-0.062171288,0.043357604,-0.116839566,-0.082341167,0.120652319,-0.021033654,0.097492709,0.042795286,-0.102808767,0.112332293,0.004058795,-0.010406689,0.046731263,0.013779665,-0.025560494,-0.014694582,-0.031427707,-0.125101264,-0.098617016,0.160133731,0.11851073,-0.01332129,0.061506565,0.053616726,-0.028977538,-0.037692734,-0.029652618,0.078285285,-0.068009622,-0.059402213,-0.034325494,-0.043792784,0.01811057,-0.006504904,-0.001316985,0.061125749,0.088227358,0.106630086,-0.117053511,-0.01719718,0.029749232,0.013556619,0.032634033,0.057014254,0.034801136,-0.004118051,-0.031013094,-0.02916074,0.051546392,0.00837404,-0.024896266,0.103619588,-0.061657033,0.045454545,-0.065260382,-0.00845666,-0.019787986,-0.002173913,-0.118326118,0.059640523,-0.00464756,0.030326594,0.027190332,-0.024282561,-0.037593985,-0.063962559,-0.16893039,0.110547667,-0.090163934,-0.04491018,0.006355932,0.034846885
AET,Health Care,-0.042315477,-0.220646011,-0.006962454,0.043897971,-0.20874933,0.194238727,0.071176564,0.045986422,-0.00429968,0.040210503,-0.026096633,0.048861938,0.003667725,0.073157968,0.126514874,-0.072528806,-0.027327989,0.07345775,0.064141992,0.02858166,-0.002650789,0.030781912,-0.08009019,-0.065437741,-0.150049212,0.040235845,0.083295883,-0.136276362,0.026748133,0.05716504,-0.183261911,-0.300843792,-0.120077366,0.335508384,0.085705601,-0.213840177,0.037100109,-0.082535074,0.202704353,-0.073252584,0.072368776,0.050149364,-0.004658548,-0.062297015,0.117589016,0.079833739,-0.064879261,-0.002993328,0.166830463,-0.165299632,-0.016173282,-0.085327314,0.060095373,-0.05555617,0.170055432,-0.053779486,-0.011401199,0.017005222,0.074338552,0.125752278,-0.003195977,0.107621243,0.05080802,0.009382793,-0.056999392,-0.061075013,-0.096468741,0.105497487,0.084782215,0.011020043,0.023177434,0.087422575,0.072940939,-0.119101014,-0.071948543,-0.041099523,-0.076004179,0.061499513,0.031492254,0.102778904,-0.008484638,0.063707659,0.029967803,-0.031594278,0.08719384,0.128973065,0.050754951,0.052927883,0.003641934,-0.015224499,0.002976578,-0.023364425,0.09918675,-0.005509714,0.001759317,0.061614851,0.036929431,-0.048981767,0.080083562,0.040554467,-0.048594909,0.063860106,-0.020082312,0.016133067,0.053877737,0.012884892,0.023520243,0.081947623,0.070115478,0.001968864,0.093732615,0.079620542,-0.123923973,0.008542439,-0.024866248,0.051002656,-0.109772988,0.04808064,-0.044563282,0.052106508
AFL,Financials,-0.029065605,0.051993349,-0.013976787,-0.008121551,-0.054389477,0.030233954,0.006382891,-0.01513126,-0.016228659,0.042386598,0.034332686,-0.003919414,0.011829073,0.088750662,0.031657525,-0.027235436,0.012027635,0.029194615,0.071120526,0.09488135,0.003807542,-0.013565824,-0.020809762,0.01824546,0.040185372,0.018046121,0.008683265,-0.062386859,-0.111038966,0.022372331,0.022423313,-0.236874167,0.057632584,0.025016223,-0.495424775,-0.250279346,0.231067684,0.54027512,0.236444688,-0.140447903,0.213259405,0.061724326,0.058953105,-0.023092941,0.112924681,0.005649852,0.040860981,0.023784703,0.093233433,-0.069249319,-0.130688673,-0.022004514,0.140439312,-0.049963106,0.076604768,0.072250094,-0.079347221,0.068964957,0.009828079,0.02181876,-0.106182461,0.054199416,-0.150216299,-0.023621088,-0.014108365,-0.188608844,-0.074319273,0.308406005,0.018425563,-0.001152623,0.084757051,-0.012764815,-0.02976594,-0.018736246,-0.102352627,0.079695528,0.018608644,0.056125054,0.035019472,0.033418429,0.069579572,-0.002632015,-0.02298223,-0.060583635,0.038931058,0.046485508,0.03399696,0.043338109,0.052622587,-0.073729748,0.059296001,0.037853409,0.018413458,0.006782291,-0.057781753,0.019408224,-0.00520748,-0.011816606,-0.023289185,0.012195122,-0.040475363,0.033237759,-0.05469002,0.029650096,-0.002171751,0.025344041,-0.071869886,0.094024566,0.029265204,-0.012995115,-0.018921429,-0.004799984,0.015860492,-0.083515813,0.01608114,0.096491247,0.020491131,-0.085216871,-0.014118081,0.037656886
AGN,Health Care,-0.000460343,-0.05401434,-0.075758602,0.129684423,0.005587666,0.066210684,-0.016846561,0.027409351,0.020819026,0.029284695,-0.037804942,-0.043349308,0.000633979,0.092595653,0.025251654,-0.073692992,0.006924058,0.001171386,0.079143075,0.03924978,-0.004456212,-0.041553794,0.039806754,-0.117945152,-0.043861279,-0.011414714,0.032615019,-0.094245025,0.007376096,0.081429943,-0.092895139,-0.234145624,-0.048459389,0.105236266,-0.057617107,0.033711107,0.256442466,-0.0057414,-0.042441269,0.068958706,0.117610661,0.020459056,0.024024166,-0.010036305,0.035433885,0.075350159,-0.095343547,0.012081604,0.115207056,-0.027764919,-0.056211169,-0.021822468,0.047839725,-0.056176059,0.060418084,0.08450507,-0.085946561,0.022944359,0.017581344,0.045974273,-0.047229546,0.107029442,0.036986781,0.00738024,-0.024206188,0.000302317,0.010786636,0.029098211,0.023422104,0.045963953,-0.007559275,0.002925296,0.081755515,0.017493858,-0.05848954,0.037016345,-0.112612432,0.017565885,0.063333845,-0.025330207,0.041833085,-0.014521012,0.134387544,0.028360716,0.030924121,0.014374671,-0.109735288,-0.152562814,0.068322981,0.471747338,0.053555805,0.073472236,0.051115174,0.027774335,0.12938501,0.162210563,-0.033568047,-0.004918642,0.033566204,0.052122656,-0.05529104,0.061298926,0.062907485,0.006384776,0.116423888,-0.044293429,0.024090446,0.085584294,0.021485483,-0.055559316,0.075884504,-0.021096803,0.079156652,-0.091061501,-0.09102766,0.139948242,0.009325139,-0.005157249,-0.072006548,0.023676751
AIG,Financials,-0.002864307,-0.018066754,-0.073752083,-0.026809087,0.027430706,0.054825242,0.031436779,0.013125812,0.050583873,0.022264564,-0.048008049,-0.02105083,0.01068606,0.036006831,0.035953612,-0.037279533,-0.089169082,0.035464347,0.028080731,-0.064320631,-0.063693613,0.012304119,-0.06554025,-0.151834843,-0.066081645,0.037744925,-0.222846893,-0.261175167,-0.001917365,-0.18627603,-0.841201762,-0.493296515,0,-0.198978329,-0.184712793,-0.661417754,0.941171774,0.408159898,0.217391116,-0.329413961,-0.33231345,2.340858093,0.072821778,-0.231530261,-0.175178697,0.015556906,-0.207661377,0.015994891,0.21789153,0.133724508,-0.10227948,-0.007198312,0.117921657,-0.13529491,0.126839289,0.077197638,-0.013829833,0.380507167,-0.172213636,-0.081757918,-0.058114622,-0.118562535,-0.094297547,0.034543532,-0.017777778,-0.132898352,-0.128571429,0.139042357,-0.005121639,0.002159827,0.058056374,0.138347623,0.050017013,0.102431118,-0.148029197,0.137428977,-0.033971587,0.095663265,-0.045679372,0.057843731,-0.054100228,0.057588482,0.041322314,-0.003796805,0.035237587,0.067525773,0.061457837,0.003581021,0.015844678,0.009561039,0.032484142,0.064509522,0.022190303,0.025718284,-0.056091359,0.036875,0.017911602,0.055842627,0.019803848,0.007754838,-0.054737259,0.08182171,-0.040326896,-0.00869728,0.018776687,0.026576191,-0.135503275,0.128492823,-0.009759642,0.030763596,0.030052705,0.049397386,0.021669934,-0.060563643,-0.036459233,0.102640359,0.002206857,-0.03005162,-0.068908671,-0.100680742
AIV,Financials,0.062189055,-0.048937666,-0.017432355,0.002771517,0.098972126,0.078879121,0.062631678,0.049090655,0.017489435,-0.015756219,0.111429015,-0.058120329,-0.016390078,-0.047349227,0.000993931,-0.086145895,-0.160749443,0.068946143,0.015721314,0.034619142,-0.128202071,-0.069175109,0.13647883,-0.128100506,0.030504872,0.019779106,0.089227695,-0.116518965,0.101146548,-0.023097014,-0.024863037,-0.531390435,-0.241904669,0.239164993,-0.22750942,-0.39513373,0.071704934,0.362782612,0.312470377,-0.081865235,0.05044834,0.289145153,0.219473365,-0.155420705,0.099058271,0.173069115,-0.048914136,0.080363466,0.098450178,0.207304461,-0.079295006,-0.0491193,0.109451686,-0.063364655,0.024446864,0.080666551,0.018173801,0.058971805,-0.018816676,0.002565484,-0.009332332,0.050290336,-0.026031146,-0.043088533,0.065986392,-0.0389145,-0.171161695,0.131170317,-0.082651326,0.052852506,0.052744689,0.012616295,0.064943499,0.032321509,0.00149692,0.019253016,0.012171358,-0.028862262,-0.01702299,0.023780069,-0.053151689,0.074383237,-0.006187648,0.092694481,0.038957804,0.017660604,-0.019487206,-0.010194015,-0.031342791,-0.065512525,0.006484186,0.003586837,-0.102252345,0.035985606,0.079922741,0.067499964,0.018194036,0.027666667,0.020090699,0.025095299,0.058860008,0.006756727,-0.071761933,0.125117954,0.037315511,-0.00268451,0.067773878,-0.054454156,0.045696122,-0.041168947,-0.002629477,-0.028157895,0.055075619,-0.082272011,0.047834642,0.053211504,-0.027061451,0.04571578,-0.008107398,-0.058142476
AIZ,Financials,0.084138885,-0.026262474,0.015990924,-0.013237478,-0.007010833,0.071368655,0.039689174,-0.016821334,0.044848122,0.00126832,0.002705149,-0.035291004,-0.012510052,0.067742425,0.008464928,-0.012582358,-0.140146016,0.02095705,0.029723548,0.090671467,0.097794292,0.020497704,-0.034781582,-0.041039392,-0.028137974,0.062755486,0.02779061,-0.020889655,-0.086083006,-0.025743159,-0.086031053,-0.551365275,-0.149728144,0.417059946,-0.120838795,-0.205450592,0.089864398,0.121212121,-0.053063246,0.002919035,0.060114688,0.153250394,0.077778302,-0.062694887,0.020470679,-0.046188808,0.059260062,-0.030367991,0.126802281,0.052874223,-0.049919321,0.008421384,0.073627374,-0.027979899,0.101134394,-0.037683105,-0.106304577,0.075656212,0.012387274,0.036090314,-0.053522048,0.025567689,-0.067562378,-0.016530048,-0.017887659,-0.019292139,0.018196847,0.0862962,0.057614645,0.053618479,-0.050994283,0.072051761,-0.052409327,-0.001238131,-0.173169543,0.064506649,0.032810417,-0.024532061,0.060246079,0.009881423,-0.092748523,0.011666455,0.083897162,0.094566471,0.078084302,0.056653277,0.05012929,0.023274478,0.058432675,-0.027859219,0.006886246,0.079165918,0.105549877,0.021705727,-0.010448258,0.003056656,0.000924453,0.031996387,0.006232364,-0.035603913,-0.039709031,0.058012363,-0.037136808,0.064108562,-0.012275376,0.018910005,-0.073117327,-0.036180588,0.002284968,0.006386098,0.064672597,0.014844033,0.098998251,-0.019258674,0.081439969,0.031503011,0.049840389,-0.062507307,0.030022751,-0.120593695
AKAM,Information Technology,0.23048048,0.018702866,-0.07667162,0.151979566,0.097202991,0.003844182,0.270091556,-0.060084118,0.024349286,0.090834361,0.044912411,-0.088323618,-0.003991219,-0.119560878,0.003633886,0.094734473,-0.301522007,-0.040416048,-0.103125,0.356126345,-0.013226141,-0.083200848,-0.125906585,0.167443409,-0.195652174,0.204568357,0.136456212,-0.100593242,-0.316005874,-0.035006326,-0.242888403,-0.17433832,-0.156118143,0.271428571,-0.124025974,0.331617647,0.099601594,0.142192347,0.005427408,-0.138951143,-0.146936656,0.056954436,0.111551529,0.154693235,0.085520362,0.053660566,-0.035546875,0.01933488,0.18469657,0.228580462,0.01093313,0.037812979,-0.053487799,0.186694172,0.067983854,0.022169438,0.016003123,-0.111948737,0.015542953,-0.229235197,-0.001051525,-0.09750983,-0.014240046,-0.071681416,-0.227605993,-0.109394063,-0.095778484,0.370501774,0.11539946,0.121443442,-0.022141341,0.116207003,0.013812155,-0.105133132,-0.121819814,0.108041958,0.105461394,0.061547149,0.024892934,-0.011963589,-0.034519104,0.108636611,-0.027233636,-0.096163245,-0.03760218,0.241164829,0.053123575,-0.076806577,0.104819841,-0.032203747,0.114224111,-0.134905368,-0.006442946,0.055244935,0.01209932,0.250613743,-0.037692229,-0.096834551,0.015890783,0.119134895,-0.034042522,0.027725752,-0.011570264,0.013275097,0.073612512,-0.018703319,-0.083805923,0.186177549,0.017908309,0.039447674,0.03137255,-0.085886322,0.091180594,-0.062204142,-0.009892502,-0.119316511,-0.051374922,-0.086601841,-0.119305022,0.186153868
ALL,Financials,-0.039917525,0.080496963,-0.021760035,-0.004368281,0.033835665,0.051897366,0.081019867,-0.020607042,0.034948589,0.021472721,-0.075836127,-0.002656026,0.023115427,0.035382042,-0.013052517,-0.000486679,-0.141308828,0.040814335,0.045478242,-0.087122095,-0.00702201,0.030175719,-0.058946834,-0.033817341,0.018491698,0.043567104,0.021460061,-0.101283361,0.019205283,-0.010529431,-0.018409474,-0.42469408,-0.018818829,0.335771332,-0.337514336,-0.209073523,0.170525653,0.229704973,0.135469188,-0.056070705,0.100081363,0.081232493,0.04825351,-0.034851408,-0.038099699,0.045534652,-0.014820706,0.038857422,0.040449517,0.006469457,-0.064461268,-0.052076453,-0.021129535,-0.030609198,0.129610307,-0.044530099,-0.043188016,0.079580106,-0.033832393,0.010824653,0.005342605,0.079477982,-0.068896603,-0.022096744,-0.095238586,-0.080574932,-0.094384526,0.125590904,0.020765562,0.026965882,0.035882642,0.074481416,0.054771046,0.010932154,0.023650054,0.047818795,-0.028027808,0.044771835,0.062751746,0.006282899,0.000289358,-0.009625746,0.074330987,0.046698148,0.068319748,0.001831629,-0.014638663,-0.001243781,0.05610766,-0.077219372,0.033319727,0.047168011,0.018007859,0.004790015,-0.053429451,0.059765565,0.053435171,0.002111543,0.023361988,0.004275697,-0.00814524,0.051111145,-0.005831865,0.057394357,0.056589178,0.032025856,-0.01133298,0.012331517,0.008073655,-0.021354257,-0.040068403,-0.041093849,0.047872247,-0.156828755,0.021575233,0.062317614,0.01062802,-0.019734765,-0.004599261,0.055204524
ALXN,Health Care,-0.058040469,-0.040995194,-0.05024832,0.110461538,-0.049003322,0.101933216,-0.097425007,0.102125148,0.15491453,-0.063642675,0.025679012,-0.117069667,0.183013699,-0.035152636,0.140470588,-0.069958848,0.289595759,0.042241379,0.07101759,0.179491133,-0.045156209,0.02725654,-0.132393992,-0.080515542,-0.011005503,0.189189189,0.004789407,0.021549296,0.299100346,-0.042340426,-0.139351446,0.039150461,-0.173582126,0.055701371,0.040384072,-0.060307018,0.111764706,-0.092215894,0.089686099,0.127472527,0.08045977,0.014176418,-0.030276628,0.002709415,0.014515409,0.072811263,-0.053254438,0.068898488,0.100667071,-0.002910679,-0.084888401,0.034754496,0.061730807,0.030341802,0.119213366,0.057921635,0.123487389,0.047277937,0.030235988,0.139978665,0.017228928,-0.025155967,-0.022171806,-0.033880903,0.211681944,0.001729805,0.109087756,0.067424601,0.032185291,0.043935192,0.058182821,0.086600883,0.104005705,-0.029462366,0.001323043,0.11609053,0.0491,0.017904509,0.071843387,-0.208112107,0.06303218,-0.028054863,-0.021323071,-0.083719949,0.062946737,0.076424728,0.001122449,-0.054755338,0.240371279,-0.083049677,0.062374321,0.052654057,0.003546687,0.066623879,0.198323929,0.116232111,-0.129541675,0.032569609,0.055597925,-0.046965521,0.007477391,0.067267673,-0.024530842,0.146829677,0.015051295,-0.049422015,-0.018216856,-0.019781534,-0.039037336,-0.0178178,-0.039962544,0.093587421,0.08132979,-0.125406351,-0.072529927,0.128784006,0.006770464,0.059957727,-0.219667414,-0.02344285
AMAT,Information Technology,-0.048756306,0.014683856,-0.061244715,-0.031328081,-0.037854267,0.086972961,0.041129158,-0.018653146,0.030831848,0.029575335,-0.034388533,0.048511007,0.002741617,0.05138815,-0.004362005,0.032780946,0.101690768,-0.022863217,-0.037260724,-0.066347391,-0.029743674,-0.06044799,0.009024,0.070176988,0.01882886,-0.056117198,0.05756454,-0.03438152,-0.088758728,0.042166433,-0.173504605,-0.138482721,-0.259143885,0.087699999,-0.073891392,0.00482975,0.178217374,0.150859137,-0.097804728,-0.04020762,0.250680468,-0.054504583,0.019833906,-0.086702539,0.00979342,0.12327969,-0.132809947,-0.003320312,0.095041981,0.01323553,-0.060579324,-0.060788655,-0.019945922,-0.13117924,0.112271803,0.047532812,0.012125386,0.108215839,0.109696547,0.04240309,-0.054981533,-0.013278815,-0.095283551,-0.050362274,-0.051461245,-0.086490995,-0.089633639,0.203902762,-0.096733789,-0.000935244,0.123517598,-0.009176008,0.012196461,-0.036979197,-0.131716896,0.12500038,-0.046328396,0.079415448,-0.041193506,-0.060282242,0.021284167,0.057518048,0.111786847,0.065196128,-0.004425828,0.075663201,0.056083597,-0.018408941,0.083665339,-0.087537994,0.153289539,0.015927247,-0.030812381,0.023740591,-0.049180382,0.142168614,0.091978551,-0.064310355,0.056514911,0.128063982,-0.076245127,0.103629412,-0.055919531,0.019852262,0.083821447,0.036605614,-0.086034414,0.092931894,-0.095429106,-0.121615618,0.010035073,-0.040439439,-0.102378438,-0.07846501,-0.063137755,0.139266304,0.117927271,-0.003735326,-0.036045824,0.081375354
AMD,Information Technology,-0.15,0.004347826,-0.049815498,-0.214492754,-0.20751634,0.271246819,-0.017425743,-0.139035266,0.016949153,-0.04600939,-0.226095618,-0.038338658,-0.115853659,0.05733945,0.031024531,-0.001398601,-0.04975473,-0.036350148,0.001518603,-0.014339623,-0.250192456,-0.239307536,0.033967391,-0.079691517,-0.185852982,0.003372681,0.152173913,-0.151162791,-0.264448336,0.478873239,-0.306122449,-0.210989011,-0.342618384,-0.056277056,0,0.009302326,0.431924883,0.208053691,0.264788732,-0.175213675,-0.066157761,0.168,0.291284404,-0.181494662,0.495726496,0.360056259,-0.237755102,0.039421813,0.164987406,-0.027837259,-0.066448802,-0.130486358,0.017687075,-0.26474443,0.23826087,0.020862309,-0.02670227,0.10391363,-0.073459716,0.137037037,-0.073354908,0.053240741,-0.050328228,-0.193063584,0.054363376,-0.099206349,-0.256222548,0.157057654,0.019713262,-0.035650624,0.217785844,0.077598829,0.070855615,-0.084682441,-0.171662125,-0.030508475,-0.295138889,-0.095354523,-0.086720867,-0.392330383,0.053140097,0.057017544,0.015686275,-0.049429658,0.015936255,0.11023622,0.419928826,0.019900498,-0.082725061,-0.141732283,0.147590361,-0.12565445,0.080118694,0.060273973,-0.109090909,0.081632653,0.095628415,0.012376238,-0.031476998,0.039702233,-0.071258907,0.066496164,-0.180288462,-0.174041298,-0.007117438,-0.036101083,-0.037453184,0.156133829,-0.143769968,-0.15037594,0.008849558,0.048034934,-0.218623482,-0.062176166,-0.028248588,0.197740113,0.107981221,0.216101695,-0.205776173,-0.013824885
AMGN,Health Care,-0.037438478,-0.080588051,-0.004711629,-0.02876706,0.059887699,-0.017338174,0.049259514,0.062884727,-0.064260955,-0.034081934,0.029256226,-0.084140441,-0.104377189,0.142019479,-0.12073558,-0.024553707,-0.031170593,-0.047046541,0.123709786,0.029229261,-0.043702751,-0.135492862,0.001505556,-0.018123478,-0.083571153,-0.001192489,0.043622663,0.071070293,0.332908293,0.006883507,-0.069335164,0.018508053,-0.082589911,0.052879754,-0.06383364,-0.100312216,0.024209011,-0.004511439,0.026197857,0.050615796,0.167290405,-0.044424317,0.007539221,-0.108395363,0.066577359,0.006209129,0.034422555,-0.030416825,0.053783575,-0.040052556,-0.097651314,0.01855153,0.038269989,-0.076643746,0.068785127,0.030592326,-0.073483518,0.030199751,-0.001810615,-0.057940149,0.027219537,0.052455951,0.063093922,-0.032354976,-0.061943753,0.010388844,-0.014508676,0.048297331,0.031258534,0.115179011,0.045538907,-0.001823794,-0.003958687,0.052545997,-0.012764555,0.05694861,0.132685127,0.011014675,0.006444375,0.023657658,0.027320537,-0.0302512,-0.022741885,0.071309101,0.124392899,0.016746083,-0.028856083,-0.016797535,0.081253743,-0.001054495,0.012575762,0.03705689,-0.025540258,-0.001837422,0.040136376,0.036263344,0.003661787,-0.096385528,0.041389847,0.014136412,0.067007288,0.104700065,0.006016416,0.155210443,0.019928405,-0.035307668,-0.049325729,0.028094628,0.003515682,-0.009161016,-0.020313511,-0.025826462,0.139731468,-0.141515857,-0.073108553,0.141681628,0.013143897,-0.002335474,-0.039433987,-0.059678799
AMP,Financials,-0.012942124,0.079559385,-0.065569743,-0.028286115,-0.00535504,0.03409182,0.024892064,0.096058862,0.047706819,0.004060937,0.078821472,-0.007631702,-0.016033865,0.040879241,0.050164007,0.010183869,-0.06599398,0.020776572,0.036209177,-0.009486943,-0.040220078,-0.068849341,0.003364447,-0.079281447,0.026360842,-0.096387958,0.001062021,-0.134012741,0.05923453,0.055303748,-0.08358565,-0.419388541,-0.134728451,0.320539484,-0.140173527,-0.171796332,0.344490038,0.338607948,0.146164612,-0.204909698,0.150801799,0.064892469,0.211668677,-0.025752142,0.093149063,0.009872082,-0.018975669,0.044161441,0.12817132,0.014876115,-0.142771116,-0.082021685,0.176697053,0.013061032,0.071927273,0.081990358,0.007731043,0.094268908,0.058915046,0.02187447,-0.039912691,0.006815114,-0.014926643,-0.052076332,-0.059701547,-0.166274994,-0.137289831,0.200516098,0.017203912,0.089749275,0.046716559,0.021040375,0.020336406,-0.053945583,-0.105049292,0.118199386,-0.011080431,0.059672138,0.033351318,0.018886342,0.04479041,0.026100729,0.033011537,0.029142907,0.083039882,0.013875452,0.105797872,-0.009766467,0.091911715,-0.04224567,0.039844801,0.102412328,0.075295541,0.062228835,-0.078024113,0.031613781,0.026580852,0.00958666,0.007335182,0.062040907,-0.004991672,0.051505051,-0.024278371,0.028028965,0.041248525,0.007465498,-0.060460176,0.061566636,-0.020878612,-0.041908812,-0.011974639,0.002246274,-0.010394519,-0.10273156,-0.007909118,0.057766396,-0.024358643,-0.063533976,-0.127778293,-0.059278363
